ID,taxon,glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,classification_wals,classification_ethnologue,classification_glottolog,recently_extinct,long_extinct,year_of_extinction,code_wals,code_iso,transcribers
SHIRUMBA,SHIRUMBA,shwa1239,Shwai,shw,Africa,11.12,30.38,Heibanic,Krd.HEIBAN,"Niger-Congo,Kordofanian,Heiban,West-Central,Shirumba","Heibanic,West-CentralHeibanic",FALSE,FALSE,,,shw,Viveka Velupillai
SHIRWANKHORASANI,SHIRWAN_KHORASANI,khor1269,Khorasan Turkic,kmz,Eurasia,37.4,57.92,Turkic,Alt.TURKIC,"Turkic,Southern,Turkish","Turkic,CommonTurkic,Oghuz-Kipchak-Uyghur,Oghuz,EastOghuz",FALSE,FALSE,,tex,kmz,André Müller
SHIYEYI,SHIYEYI,yeyi1239,Yeyi,yey,Africa,-20,23.5,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,R,Yeyi(R.41)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu",FALSE,FALSE,,yey,yey,Ann-Katrin Wett
SHIBAI,SHI_BAI,cent2004,Central Bai,bca,Eurasia,25.88,99.38,Sino-Tibetan,ST.BAI,"Sino-Tibetan,Tibeto-Burman,NortheasternTibeto-Burman,Bai","Sino-Tibetan,Macro-Bai,Caijia-Baic,Baic",FALSE,FALSE,,bai,bca,Johann-Mattis List
SHOMPENG,SHOM_PENG,shom1245,Shom Peng,sii,Eurasia,7,93.8,Shom Peng,Sho.SHOM_PENG,"Austro-Asiatic,Mon-Khmer,Nicobar,ShomPeng",Shom_Pen,FALSE,FALSE,,,sii,André Müller
SHONA,SHONA,shon1251,Shona,sna,Africa,-18,31,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,S,Shona(S.10)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,Shona(S.10),CoreShona,PlateauShona,CentralShona",FALSE,FALSE,,krg,sna,Zarina Molochieva
SHONA2,SHONA_2,shon1251,Shona,sna,Africa,-18,31,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,S,Shona(S.10)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,Shona(S.10),CoreShona,PlateauShona,CentralShona",FALSE,FALSE,,krg,sna,Ann-Katrin Wett
SHONAKARANGA,SHONA_KARANGA,shon1251,Shona,sna,Africa,-18,31,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,S,Shona(S.10)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,Shona(S.10),CoreShona,PlateauShona,CentralShona",FALSE,FALSE,,krg,sna,Ann-Katrin Wett
SHONAMANYIKA,SHONA_MANYIKA,many1258,Manyika,mxc,Africa,-18.5,32.5,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,S,Shona(S.13)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,Shona(S.10),CoreShona,PlateauShona",FALSE,FALSE,,,mxc,Ann-Katrin Wett
SHONANDAU,SHONA_NDAU,ndau1241,Ndau,ndc,Africa,-20,32.5,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,S,Shona(S.15)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,Shona(S.10),CoreShona",FALSE,FALSE,,,ndc,Ann-Katrin Wett
SHOR,SHOR,shor1247,Shor,cjs,Eurasia,53,88,Turkic,Alt.TURKIC,"Turkic,Northern","Turkic,CommonTurkic,SouthSiberianTurkic,YeniseyTurkic",FALSE,FALSE,,shr,cjs,Dmitry Egorov and Viveka Velupillai
SHOSHONI,SHOSHONI,shos1248,Shoshoni,shh,North America,41,-114,Uto-Aztecan,UA.NUMIC,"Uto-Aztecan,NorthernUto-Aztecan,Numic,Central","Uto-Aztecan,NorthernUto-Aztecan,Numic,CentralNumic",FALSE,FALSE,,sho,shh,André Müller
SHUANGLONGMIEN,SHUANGLONG_MIEN,biao1254,Biao-Jiao Mien,bje,Eurasia,22.1,107.15,Hmong-Mien,HM.HMONG-MIEN,"Hmong-Mien,Mienic,Biao-Jiao","Hmong-Mien,Mienic",FALSE,FALSE,,,bje,André Müller
SHUAR,SHUAR,shua1257,Shuar,jiv,South America,-2.5,-78,Chicham,Jiv.JIVAROAN,"Jivaroan,J\'ivaro","Chicham,Shuaric",FALSE,FALSE,,jiv,jiv,Patience Epps and Søren Wichmann
SHUGHNI,SHUGHNI,shug1248,Shughni,sgh,Eurasia,37.93,71.6,Indo-European,IE.IRANIAN,"Indo-European,Indo-Iranian,Iranian,Eastern,Southeastern,Pamir,Shugni-Yazgulami","Indo-European,Indo-Iranian,Iranian,EasternIranian,SoutheasternIranian,Shughni-Yazgulami,Shughnic",FALSE,FALSE,,rsh,sgh,Oleg Belyaev
SHUIGUIHONI,SHUIGUI_HONI,honi1244,Honi,how,Eurasia,23.44,101.75,Sino-Tibetan,ST.BURMESE-LOLO,"Sino-Tibetan,Tibeto-Burman,Ngwi-Burmese,Ngwi,Southern","Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic,Hanic",FALSE,FALSE,,,how,André Müller
SHUIQINGSUI,SHUIQING_SUI,suii1243,Sui,swi,Eurasia,26.9,107.9,Tai-Kadai,TK.KAM-TAI,"Tai-Kadai,Kam-Tai,Kam-Sui","Tai-Kadai,Kam-Tai,Kam-Sui,Then-MMS,Maonan-Mak-Sui",FALSE,FALSE,,sui,swi,André Müller
SHUPAMEM,SHUPAMEM,bamu1253,Bamun,bax,Africa,5.5,10.92,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Mbam-Nkam,Nun","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Mbam-Nkam,Nka,Mbam-NkamNun,Bamoun",FALSE,FALSE,,bmn,bax,Viveka Velupillai
SHURAKKHORASANI,SHURAK_KHORASANI,khor1269,Khorasan Turkic,kmz,Eurasia,37.17,58.48,Turkic,Alt.TURKIC,"Turkic,Southern,Turkish","Turkic,CommonTurkic,Oghuz-Kipchak-Uyghur,Oghuz,EastOghuz",FALSE,FALSE,,tex,kmz,André Müller
SHURI,SHURI,cent2126,Central Okinawan,ryu,Eurasia,26.5,127,Japonic,Jap.JAPANESE,"Japonic,Ryukyuan,Amami-Okinawan,SouthernAmami-Okinawan","Japonic,Ryukyuan,NorthernRyukyuan,Okinawa",FALSE,FALSE,,ryu,ryu,Viveka Velupillai
SHUSWAP,SHUSWAP,shus1248,Shuswap,shs,North America,52,-120,Salishan,Sal.INTERIOR_SALISH,"Salish,Interior","Salishan,InteriorSalish,NorthernInteriorSalish",FALSE,FALSE,,shu,shs,Cecil H. Brown and David Beck
SIAGHA,SIAGHA,sout2941,South Awyu,aws,Papunesia,-7,139.5,Nuclear Trans New Guinea,TNG.AWJU-DUMUT,"Trans-NewGuinea,Ok-Awyu,Awyu-Dumut,Awyu","Nuclear_Trans_New_Guinea,Asmat-Awyu-Ok,Awyu-Ok,GreaterAwyu,Awyu-Dumut,Awyu",FALSE,FALSE,,,aws,Søren Wichmann
SIAKAKAN,SIAKAKAN,koya1253,Koyaga,kga,Africa,8,-6.22,Mande,Man.WESTERN_MANDE,"Niger-Congo,Mande,Western,Central-Southwestern,Central,Manding-Jogo,Manding-Vai,Manding-Mokole,Manding,Manding-East,SoutheasternManding,Maninka-Mori","Mande,WesternMande,Manding-Kpelle,CentralMande,Manding-Jogo,Manding-Vai,Manding-Mokole,Manding,EastManding,Maninka-Mori,Koro-Koyaga",FALSE,FALSE,,,kga,Søren Wichmann
SIAMESE,SIAMESE,thai1261,Thai,tha,Eurasia,16,101,Tai-Kadai,TK.KAM-TAI,"Tai-Kadai,Kam-Tai,Tai,Southwestern","Tai-Kadai,Kam-Tai,Be-Tai,Daic,Central-SouthwesternTai,Wenma-SouthwesternTai,Sapa-SouthwesternTai,SouthwesternTai,SouthwesternThaiPH,Lao-Thai",FALSE,FALSE,,tha,tha,Ann-Katrin Wett
SIAMESE2,SIAMESE_2,thai1261,Thai,tha,Eurasia,16,101,Tai-Kadai,TK.KAM-TAI,"Tai-Kadai,Kam-Tai,Tai,Southwestern","Tai-Kadai,Kam-Tai,Be-Tai,Daic,Central-SouthwesternTai,Wenma-SouthwesternTai,Sapa-SouthwesternTai,SouthwesternTai,SouthwesternThaiPH,Lao-Thai",FALSE,FALSE,,tha,tha,Ann-Katrin Wett
SIANE,SIANE,sian1257,Siane,snp,Papunesia,-6.08,145.2,Nuclear Trans New Guinea,TNG.EASTERN_HIGHLANDS,"Trans-NewGuinea,Kainantu-Goroka,Gorokan,Siane","Nuclear_Trans_New_Guinea,Kainantu-Goroka,Goroka,NuclearGoroka,Siane-Yagaria",FALSE,FALSE,,sia,snp,Ann-Katrin Wett
SIANG,SIANG,sian1254,Siang,sya,Papunesia,-0.33,114.75,Austronesian,An.BARITO,"Austronesian,Malayo-Polynesian,GreaterBarito,West,North","Austronesian,NuclearAustronesian,Malayo-Polynesian,GreaterBarito,WestGreaterBarito,NorthWestGreaterBarito",FALSE,FALSE,,,sya,André Müller
SIAR,SIAR,siar1238,Siar-Lak,sjr,Papunesia,-4.67,152.92,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,NewIreland,SouthNewIreland-NorthwestSolomonic,Patpatar-Tolai","Austronesian,NuclearAustronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,NewIreland-NorthwestSolomoniclinkage,StGeorgelinkage",FALSE,FALSE,,sir,sjr,Søren Wichmann
SIBEMANCHU,SIBE_MANCHU,xibe1242,Xibe,sjo,Eurasia,43.83,81.18,Tungusic,Alt.TUNGUSIC,"Tungusic,Southern,Southwest","Tungusic,Manchu-Jurchen,Manchu-Xibe",FALSE,FALSE,,,sjo,André Müller
SIBUTUSOUTHERNSAMA,SIBUTU_SOUTHERN_SAMA,sout2918,Southern Sama,ssb,Papunesia,4.5,118.5,Austronesian,An.SAMA-BAJAW,"Austronesian,Malayo-Polynesian,GreaterBarito,Sama-Bajaw,Sulu-Borneo,InnerSuluSama","Austronesian,NuclearAustronesian,Malayo-Polynesian,GreaterBarito,Sama-Bajaw,Sulu-Borneo,InnerSuluSama",FALSE,FALSE,,bjs,ssb,Sebastian Sauppe
SICHULE,SICHULE,siku1242,Sikule,skh,Papunesia,2.67,96,Austronesian,An.NORTHWEST_SUMATRA-BARRIER_ISLANDS,"Austronesian,Malayo-Polynesian,NorthwestSumatra-BarrierIslands,Nias","Austronesian,NuclearAustronesian,Malayo-Polynesian,NorthwestSumatra-BarrierIslands,NuclearBarrierIslands,Mentawai-Nias-Sikule,Nias-Sikule",FALSE,FALSE,,skl,skh,Ann-Katrin Wett
SICILIANUnnamedInSource,SICILIAN_UnnamedInSource,sici1248,Sicilian,scn,Eurasia,37.5,14,Indo-European,IE.ROMANCE,"Indo-European,Italic,Romance,Italo-Western,Italo-Dalmatian","Indo-European,Italic,Latino-Faliscan,Latinic,ImperialLatin,Romance,Italo-WesternRomance,Italo-Dalmatian,ItalianRomance",FALSE,FALSE,,,scn,Søren Wichmann
SIDAMO,SIDAMO,sida1246,Sidamo,sid,Africa,6.75,38.3,Afro-Asiatic,AA.HIGHLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Highland","Afro-Asiatic,Cushitic,EastCushitic,HighlandEastCushitic,Sidaama-Hadiyya-Kambaata,Sidaama-Gedeo",FALSE,FALSE,,sid,sid,André Müller
SIDAMO2,SIDAMO_2,sida1246,Sidamo,sid,Africa,6.75,38.3,Afro-Asiatic,AA.HIGHLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Highland","Afro-Asiatic,Cushitic,EastCushitic,HighlandEastCushitic,Sidaama-Hadiyya-Kambaata,Sidaama-Gedeo",FALSE,FALSE,,sid,sid,André Müller
SIDEME,SIDEME,avat1244,Avatime,avn,Africa,6.83,0.42,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,LeftBank,Avatime-Nyangbo","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Ka-Togo,Avatime-Nyangbo",FALSE,FALSE,,avt,avn,Viveka Velupillai
SIE,SIE,siee1239,Sie,erg,Papunesia,-18.82,169.03,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,SouthVanuatu,Erromanga","Austronesian,NuclearAustronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,SouthernVanuatu,Erromanga",FALSE,FALSE,,err,erg,André Müller
SIENE,SIENE,ibal1241,Ibali Teke,tek,Africa,-3.67,16.67,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,B,Teke(B.75)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Njebe-Mbete-Teke,Teke(B.70)",FALSE,FALSE,,,tek,Ann-Katrin Wett
SIENKOKAKAN,SIENKOKAKAN,woje1238,Wojenaka,jod,Africa,9.13,-7.6,Mande,Man.WESTERN_MANDE,"Niger-Congo,Mande,Western,Central-Southwestern,Central,Manding-Jogo,Manding-Vai,Manding-Mokole,Manding,Manding-East,SoutheasternManding,Maninka-Mori","Mande,WesternMande,Manding-Kpelle,CentralMande,Manding-Jogo,Manding-Vai,Manding-Mokole,Manding,EastManding,Maninka-Mori",FALSE,FALSE,,,jod,Søren Wichmann
SIHAN,SIHAN,siha1245,Sihan (Gum),snr,Papunesia,-5.27,145.69,Nuclear Trans New Guinea,TNG.MADANG,"Trans-NewGuinea,Madang,Croisilles,Gum","Nuclear_Trans_New_Guinea,Madang,Croisilles,Mabuso,Gum",FALSE,FALSE,,,snr,Cecil H. Brown
SIKA,SIKA,sika1262,Sika,ski,Papunesia,-8.7,122.25,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,Bima-Lembata","Austronesian,NuclearAustronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMalayo-Polynesian,Flores-Lembata,Sika-Lamaholot",FALSE,FALSE,,sik,ski,Cecil H. Brown
SIKAIANA,SIKAIANA,sika1261,Sikaiana,sky,Papunesia,-8.33,162.75,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,CentralPacific,EastFijian-Polynesian,Polynesian,Nuclear,Samoic-Outlier,Ellicean","Austronesian,NuclearAustronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,CentralPacificlinkage,Tokelau-Fijian,Polynesian,NuclearPolynesian,NorthernOutlierPolynesian-EastPolynesian,SolomonsNorthernOutlierPolynesian-EastPolynesian",FALSE,FALSE,,,sky,Sebastian Sauppe
SIKARITAI,SIKARITAI,sika1263,Sikaritai,tty,Papunesia,-2.92,138.25,Lakes Plain,LP.LAKES_PLAIN,"LakesPlain,Tariku,East","Lakes_Plain,Tariku,EastTariku",FALSE,FALSE,,skr,tty,Julia Bischoffberger
SILA,SILA,dars1235,Dar Sila Daju,dau,Africa,12.33,21.75,Dajuic,ESu.DAJU,"Nilo-Saharan,Satellite-Core,Core,EasternSudanic,Southern(nlanguages),Daju,WesternDaju","Dajuic,WesternDajuic",FALSE,FALSE,,sil,dau,
SILEIBI,SILEIBI,sile1255,Sirva,sbq,Papunesia,-5,145.21,Nuclear Trans New Guinea,TNG.MADANG,"Trans-NewGuinea,Madang,SouthAdelbertRange,Josephstaal,Sikan","Nuclear_Trans_New_Guinea,Madang,Kalamic-SouthAdelbert,SouthAdelbert,Sogeram,CentralSogeram,NorthCentralSogeram",FALSE,FALSE,,,sbq,Cecil H. Brown
SILISILI,SILISILI,midd1327,Middle Watut,mpl,Papunesia,-6.83,146.33,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,HuonGulf,Markham,Watut","Austronesian,NuclearAustronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,HuonGulf,Markham,Watut",FALSE,FALSE,,,mpl,Ann-Katrin Wett
SILOPI,SILOPI,silo1240,Silopi,xsp,Papunesia,-5.11,145.58,Nuclear Trans New Guinea,TNG.MADANG,"Trans-NewGuinea,Madang,Croisilles,Hanseman","Nuclear_Trans_New_Guinea,Madang,Croisilles,Mabuso,Hanseman,Silopi-Utu",FALSE,FALSE,,,xsp,Cecil H. Brown
SILOZI,SILOZI,lozi1239,Lozi,loz,Africa,-17.83,26,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,K,Lozi(K.21)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,SouthernBantu-Makua,Sotho-Makua-Venda,Sotho-Makua,Sotho-Tswana(S.30),Sotho,Sesotho-Lozi",FALSE,FALSE,,loz,loz,Søren Wichmann
SILTE,SILTE,silt1240,Silt'e,stv,Africa,7.77,38.14,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,South,Ethiopian,South,Transversal,Harari-EastGurage","Afro-Asiatic,Semitic,WestSemitic,Ethiosemitic,SouthEthiopic,TransversalSouthEthiopic,Harari-EastGurage,Silte-Wolane",FALSE,FALSE,,,stv,Julia Bischoffberger
SIMAA1,SIMAA_1,sima1258,Simaa,sie,Africa,-15.78,22.62,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,K,Luyana(K.35)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterLuyana,WesternGreaterLuyana,Simaaic",FALSE,FALSE,,,sie,Ann-Katrin Wett
SIMAA2,SIMAA_2,sima1258,Simaa,sie,Africa,-15.78,22.62,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,K,Luyana(K.35)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterLuyana,WesternGreaterLuyana,Simaaic",FALSE,FALSE,,,sie,Ann-Katrin Wett
SIMAA3,SIMAA_3,sima1258,Simaa,sie,Africa,-15.78,22.62,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,K,Luyana(K.35)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterLuyana,WesternGreaterLuyana,Simaaic",FALSE,FALSE,,,sie,Ann-Katrin Wett
SIMALUR,SIMALUR,sime1241,Simeulue,smr,Papunesia,2.5,96.25,Austronesian,An.NORTHWEST_SUMATRA-BARRIER_ISLANDS,"Austronesian,Malayo-Polynesian,NorthwestSumatra-BarrierIslands","Austronesian,NuclearAustronesian,Malayo-Polynesian,NorthwestSumatra-BarrierIslands,NuclearBarrierIslands",FALSE,FALSE,,sim,smr,Ann-Katrin Wett
SIMBARI,SIMBARI,simb1255,Simbari,smb,Papunesia,-7,145.58,Angan,TNG.ANGAN,"Trans-NewGuinea,Angan,NuclearAngan","Angan,NuclearAngan,Baruya-Simbari",FALSE,FALSE,,,smb,
SIMBO,SIMBO,simb1256,Simbo,sbb,Papunesia,-8.33,156.5,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,NewIreland,SouthNewIreland-NorthwestSolomonic,NewGeorgia,West","Austronesian,NuclearAustronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,NewIreland-NorthwestSolomoniclinkage,StGeorgelinkage,NorthwestSolomonic,NewGeorgia,WestNewGeorgia",FALSE,FALSE,,,sbb,André Müller
SINAGEN,SINAGEN,sina1269,Galu,siu,Papunesia,-3.42,142.42,Nuclear Torricelli,Tor.WAPEI-PALEI,"Torricelli,Wapei-Palei,Wapei","Nuclear_Torricelli,Galu-Alu",FALSE,FALSE,,,siu,Matthew S. Dryer and Søren Wichmann
SINASINA,SINASINA,sina1271,Sinasina,sst,Papunesia,-6.08,145,Nuclear Trans New Guinea,TNG.CHIMBU,"Trans-NewGuinea,Chimbu-Wahgi,Chimbu","Nuclear_Trans_New_Guinea,Chimbu-Wahgi,Simbu,NuclearSimbu,Golinic",FALSE,FALSE,,tba,sst,Julia Bischoffberger
SINAUGORO,SINAUGORO,sina1266,Sinaugoro,snc,Papunesia,-9.83,147.83,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,PapuanTip,Peripheral,CentralPapuan,Sinagoro-Keapara","Austronesian,NuclearAustronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,PapuanTiplinkage,PeripheralPapuanTiplinkage,CentralPapuanOceanic,Sinagoro-Keapara",FALSE,FALSE,,sng,snc,Matthew S. Dryer and Søren Wichmann
SINAUNA,SINAUNA,remo1247,Hatang Kayi,agv,Papunesia,14.58,121.42,Austronesian,An.CENTRAL_LUZON,"Austronesian,Malayo-Polynesian,Philippine,CentralLuzon,Sinauna","Austronesian,NuclearAustronesian,Malayo-Polynesian,CentralLuzon",FALSE,FALSE,,,agv,Sebastian Sauppe
SINDARIN,SINDARIN,,,,,51.75,-1.26,,Oth.ARTIFICIAL,,ArtificialLanguage,FALSE,FALSE,,,,André Müller
SINDUETAWAILI,SINDUE_TAWAILI,ledo1238,Ledo Kaili,lew,Papunesia,-1.17,120,Austronesian,An.CELEBIC,"Austronesian,Malayo-Polynesian,Celebic,Kaili-Pamona,Northern,Kaili","Austronesian,NuclearAustronesian,Malayo-Polynesian,Celebic,Kaili-Pamona-Wotu-Wolio,Kaili-Pamona,NorthernKaili-Pamona,Kaili",FALSE,FALSE,,kli,lew,Evgenia Korovina
SINGHI,SINGHI,baub1235,Bau-Jagoi Bidayuh,sne,Papunesia,1.5,110.17,Austronesian,An.LAND_DAYAK,"Austronesian,Malayo-Polynesian,LandDayak,Bidayuh,Core,Western","Austronesian,NuclearAustronesian,Malayo-Polynesian,LandDayak,Bidayuh-Rejang",FALSE,FALSE,,,sne,André Müller
SINGODIGARHIHINDKO,SINGO_DI_GARHI_HINDKO,nort2662,Northern Hindko,hno,Eurasia,34.09,73.38,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Panjabi,WesternPanjabi","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanNorthwesternzone,Sindhi-Lahnda,Lahnda,Hindko",FALSE,FALSE,,,hno,André Müller and Viveka Velupillai
SINGPHO,SINGPHO,sing1264,Northern Jinghpaw,sgp,Eurasia,26.14,91.77,Sino-Tibetan,ST.JINGHPO,"Sino-Tibetan,Tibeto-Burman,Sal,Jingpho-Luish,Jingpho","Sino-Tibetan,Brahmaputran,Jingpho-Luish,Jingpho",FALSE,FALSE,,,sgp,Julia Bischoffberger
SINHALA,SINHALA,sinh1246,Sinhala,sin,Eurasia,7,80.5,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Southern,Sinhalese-Maldivian","Indo-European,Indo-Iranian,Indo-Aryan,Dhivehi-Sinhala,Sinhalaic",FALSE,FALSE,,snh,sin,Viveka Velupillai
SINSAURU,SINSAURU,sins1241,Kou,snz,Papunesia,-5.75,145.58,Nuclear Trans New Guinea,TNG.MADANG,"Trans-NewGuinea,Madang,RaiCoast,Evapia","Nuclear_Trans_New_Guinea,Madang,RaiCoast,Evapia,Asas-Sinsauru",FALSE,FALSE,,,snz,Cecil H. Brown
SINTIROMANI,SINTI_ROMANI,sint1235,Sinte Romani,rmo,Eurasia,47.5,16.5,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Northern","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,Romani,CentralRomani,NorthwesternRomani",FALSE,FALSE,,rbg,rmo,
SINYAR,SINYAR,siny1243,Sinyar,sys,Africa,12.07,22.35,Central Sudanic,CSu.BONGO-BAGIRMI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,West,Bongo-Bagirmi,Sinyar","Central_Sudanic,Sara-Bongo-Bagirmi",FALSE,FALSE,,,sys,Viveka Velupillai
SIO,SIO,sioo1240,Sio,xsi,Papunesia,-5.95,147.33,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Ngero-Vitiaz,Vitiaz,Sio","Austronesian,NuclearAustronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Ngero-Vitiazlinkage,Vitiazlinkage",FALSE,FALSE,,sio,xsi,Ann-Katrin Wett
SIONA,SIONA,sion1247,Siona-Tetete,snn,South America,0.33,-76.25,Tucanoan,Tuc.TUCANOAN,"Tucanoan,WesternTucanoan,Macaguaje","Tucanoan,WesternTucanoan,Maijiki-Siona,Coreguaje-Siona,Siona-Secoya",FALSE,FALSE,,sin,snn,Cecil H. Brown
SIPAKAPENSE,SIPAKAPENSE,sipa1247,Sipacapense,qum,North America,15.2,-91.56,Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,K'ichean,Poqom-K'ichean,CoreK'ichean","Mayan,CoreMayan,Quichean-Mamean,GreaterQuichean,CoreQuichean",FALSE,FALSE,,qum,qum,Cecil H. Brown
